ODS,Year,Q,Variable,Value
 RXC ,2017,Q3,General and Accute - Occupied,668
 RXH ,2017,Q3,General and Accute - Available,811
 RXH ,2017,Q3,General and Accute - Occupied,751
 RXQ ,2017,Q3,General and Accute - Available,687
 RXQ ,2017,Q3,General and Accute - Occupied,662
 RXX ,2017,Q3,General and Accute - Available,
 RXX ,2017,Q3,General and Accute - Occupied,
 RXY ,2017,Q3,General and Accute - Available,
 RXY ,2017,Q3,General and Accute - Occupied,
 RYR ,2017,Q3,General and Accute - Available,961
 RYR ,2017,Q3,General and Accute - Occupied,907
R0A,2018,Q4,General and Accute - Available,1913
R0A,2018,Q4,General and Accute - Occupied,1758
RAE,2018,Q4,General and Accute - Available,673
RAE,2018,Q4,General and Accute - Occupied,625
RBL,2018,Q4,General and Accute - Available,763
RBL,2018,Q4,General and Accute - Occupied,708
RBN,2018,Q4,General and Accute - Available,685
RBN,2018,Q4,General and Accute - Occupied,660
RBQ,2018,Q4,General and Accute - Available,157
RBQ,2018,Q4,General and Accute - Occupied,128
RBS,2018,Q4,General and Accute - Available,233
RBS,2018,Q4,General and Accute - Occupied,199
RBT,2018,Q4,General and Accute - Available,544
RBT,2018,Q4,General and Accute - Occupied,503
RBV,2018,Q4,General and Accute - Available,177
RBV,2018,Q4,General and Accute - Occupied,157
RCB,2018,Q4,General and Accute - Available,1009
RCB,2018,Q4,General and Accute - Occupied,903
RCD,2018,Q4,General and Accute - Available,316
RCD,2018,Q4,General and Accute - Occupied,294
RCF,2018,Q4,General and Accute - Available,347
RCF,2018,Q4,General and Accute - Occupied,311
RCU,2018,Q4,General and Accute - Available,139
RCU,2018,Q4,General and Accute - Occupied,97
RE9,2018,Q4,General and Accute - Available,327
RE9,2018,Q4,General and Accute - Occupied,301
REM,2018,Q4,General and Accute - Available,808
REM,2018,Q4,General and Accute - Occupied,756
REN,2018,Q4,General and Accute - Available,105
REN,2018,Q4,General and Accute - Occupied,77
REP,2018,Q4,General and Accute - Available,24
REP,2018,Q4,General and Accute - Occupied,17
RET,2018,Q4,General and Accute - Available,170
RET,2018,Q4,General and Accute - Occupied,151
RFF,2018,Q4,General and Accute - Available,382
RFF,2018,Q4,General and Accute - Occupied,378
RFR,2018,Q4,General and Accute - Available,434
RFR,2018,Q4,General and Accute - Occupied,399
RGD,2018,Q4,General and Accute - Available,
RGD,2018,Q4,General and Accute - Occupied,
RHQ,2018,Q4,General and Accute - Available,1476
RHQ,2018,Q4,General and Accute - Occupied,1436
RJL,2018,Q4,General and Accute - Available,763
RJL,2018,Q4,General and Accute - Occupied,654
RJN,2018,Q4,General and Accute - Available,316
RJN,2018,Q4,General and Accute - Occupied,304
RJR,2018,Q4,General and Accute - Available,525
RJR,2018,Q4,General and Accute - Occupied,524
RLN,2018,Q4,General and Accute - Available,738
RLN,2018,Q4,General and Accute - Occupied,639
RM3,2018,Q4,General and Accute - Available,812
RM3,2018,Q4,General and Accute - Occupied,742
RMC,2018,Q4,General and Accute - Available,604
RMC,2018,Q4,General and Accute - Occupied,532
RMP,2018,Q4,General and Accute - Available,434
RMP,2018,Q4,General and Accute - Occupied,410
RNL,2018,Q4,General and Accute - Available,554
RNL,2018,Q4,General and Accute - Occupied,504
RNN,2018,Q4,General and Accute - Available,
RNN,2018,Q4,General and Accute - Occupied,
RP5,2018,Q4,General and Accute - Available,789
RP5,2018,Q4,General and Accute - Occupied,693
RQ6,2018,Q4,General and Accute - Available,789
RQ6,2018,Q4,General and Accute - Occupied,713
RR7,2018,Q4,General and Accute - Available,491
RR7,2018,Q4,General and Accute - Occupied,472
RR8,2018,Q4,General and Accute - Available,1799
RR8,2018,Q4,General and Accute - Occupied,1712
RRF,2018,Q4,General and Accute - Available,459
RRF,2018,Q4,General and Accute - Occupied,412
RT2,2018,Q4,General and Accute - Available,
RT2,2018,Q4,General and Accute - Occupied,
RTD,2018,Q4,General and Accute - Available,1503
RTD,2018,Q4,General and Accute - Occupied,1242
RTF,2018,Q4,General and Accute - Available,887
RTF,2018,Q4,General and Accute - Occupied,763
RTR,2018,Q4,General and Accute - Available,900
RTR,2018,Q4,General and Accute - Occupied,840
RTV,2018,Q4,General and Accute - Available,
RTV,2018,Q4,General and Accute - Occupied,
RTX,2018,Q4,General and Accute - Available,663
RTX,2018,Q4,General and Accute - Occupied,578
RV9,2018,Q4,General and Accute - Available,
RV9,2018,Q4,General and Accute - Occupied,
RVW,2018,Q4,General and Accute - Available,613
RVW,2018,Q4,General and Accute - Occupied,558
RVY,2018,Q4,General and Accute - Available,373
RVY,2018,Q4,General and Accute - Occupied,370
RW4,2018,Q4,General and Accute - Available,
RW4,2018,Q4,General and Accute - Occupied,
RW5,2018,Q4,General and Accute - Available,
RW5,2018,Q4,General and Accute - Occupied,
RW6,2018,Q4,General and Accute - Available,1096
RW6,2018,Q4,General and Accute - Occupied,994
RWA,2018,Q4,General and Accute - Available,989
RWA,2018,Q4,General and Accute - Occupied,930
RWJ,2018,Q4,General and Accute - Available,670
RWJ,2018,Q4,General and Accute - Occupied,615
RWW,2018,Q4,General and Accute - Available,590
RWW,2018,Q4,General and Accute - Occupied,532
RWY,2018,Q4,General and Accute - Available,707
RWY,2018,Q4,General and Accute - Occupied,675
RX3,2018,Q4,General and Accute - Available,
RX3,2018,Q4,General and Accute - Occupied,
RX4,2018,Q4,General and Accute - Available,49
RX4,2018,Q4,General and Accute - Occupied,43
RXA,2018,Q4,General and Accute - Available,
RXA,2018,Q4,General and Accute - Occupied,
RXE,2018,Q4,General and Accute - Available,62
RXE,2018,Q4,General and Accute - Occupied,56
RXF,2018,Q4,General and Accute - Available,1013
RXF,2018,Q4,General and Accute - Occupied,944
RXG,2018,Q4,General and Accute - Available,28
RXG,2018,Q4,General and Accute - Occupied,23
RXL,2018,Q4,General and Accute - Available,636
RXL,2018,Q4,General and Accute - Occupied,627
RXN,2018,Q4,General and Accute - Available,828
RXN,2018,Q4,General and Accute - Occupied,785
RXP,2018,Q4,General and Accute - Available,937
RXP,2018,Q4,General and Accute - Occupied,806
RXR,2018,Q4,General and Accute - Available,890
RXR,2018,Q4,General and Accute - Occupied,837
RY6,2018,Q4,General and Accute - Available,4
RY6,2018,Q4,General and Accute - Occupied,3
TAD,2018,Q4,General and Accute - Available,
TAD,2018,Q4,General and Accute - Occupied,
TAH,2018,Q4,General and Accute - Available,
TAH,2018,Q4,General and Accute - Occupied,
R1A,2018,Q4,General and Accute - Available,37
R1A,2018,Q4,General and Accute - Occupied,34
R1E,2018,Q4,General and Accute - Available,157
R1E,2018,Q4,General and Accute - Occupied,155
R1L,2018,Q4,General and Accute - Available,85
R1L,2018,Q4,General and Accute - Occupied,82
RAJ,2018,Q4,General and Accute - Available,556
RAJ,2018,Q4,General and Accute - Occupied,509
RBK,2018,Q4,General and Accute - Available,496
RBK,2018,Q4,General and Accute - Occupied,457
RC1,2018,Q4,General and Accute - Available,405
RC1,2018,Q4,General and Accute - Occupied,403
RC9,2018,Q4,General and Accute - Available,653
RC9,2018,Q4,General and Accute - Occupied,612
RCX,2018,Q4,General and Accute - Available,472
RCX,2018,Q4,General and Accute - Occupied,431
RD8,2018,Q4,General and Accute - Available,432
RD8,2018,Q4,General and Accute - Occupied,429
RDD,2018,Q4,General and Accute - Available,664
RDD,2018,Q4,General and Accute - Occupied,663
RDE,2018,Q4,General and Accute - Available,576
RDE,2018,Q4,General and Accute - Occupied,535
RFS,2018,Q4,General and Accute - Available,505
RFS,2018,Q4,General and Accute - Occupied,467
RGM,2018,Q4,General and Accute - Available,228
RGM,2018,Q4,General and Accute - Occupied,167
RGN,2018,Q4,General and Accute - Available,806
RGN,2018,Q4,General and Accute - Occupied,711
RGP,2018,Q4,General and Accute - Available,439
RGP,2018,Q4,General and Accute - Occupied,375
RGQ,2018,Q4,General and Accute - Available,661
RGQ,2018,Q4,General and Accute - Occupied,632
RGR,2018,Q4,General and Accute - Available,482
RGR,2018,Q4,General and Accute - Occupied,406
RGT,2018,Q4,General and Accute - Available,943
RGT,2018,Q4,General and Accute - Occupied,920
RHA,2018,Q4,General and Accute - Available,93
RHA,2018,Q4,General and Accute - Occupied,86
RJC,2018,Q4,General and Accute - Available,445
RJC,2018,Q4,General and Accute - Occupied,423
RJE,2018,Q4,General and Accute - Available,1385
RJE,2018,Q4,General and Accute - Occupied,1317
RJF,2018,Q4,General and Accute - Available,353
RJF,2018,Q4,General and Accute - Occupied,318
RK5,2018,Q4,General and Accute - Available,619
RK5,2018,Q4,General and Accute - Occupied,558
RKB,2018,Q4,General and Accute - Available,1069
RKB,2018,Q4,General and Accute - Occupied,1061
RL1,2018,Q4,General and Accute - Available,166
RL1,2018,Q4,General and Accute - Occupied,137
RL4,2018,Q4,General and Accute - Available,802
RL4,2018,Q4,General and Accute - Occupied,777
RLQ,2018,Q4,General and Accute - Available,270
RLQ,2018,Q4,General and Accute - Occupied,248
RLT,2018,Q4,General and Accute - Available,307
RLT,2018,Q4,General and Accute - Occupied,290
RLY,2018,Q4,General and Accute - Available,
RLY,2018,Q4,General and Accute - Occupied,
RM1,2018,Q4,General and Accute - Available,913
RM1,2018,Q4,General and Accute - Occupied,868
RMY,2018,Q4,General and Accute - Available,
RMY,2018,Q4,General and Accute - Occupied,
RNA,2018,Q4,General and Accute - Available,673
RNA,2018,Q4,General and Accute - Occupied,641
RNQ,2018,Q4,General and Accute - Available,623
RNQ,2018,Q4,General and Accute - Occupied,618
RNS,2018,Q4,General and Accute - Available,739
RNS,2018,Q4,General and Accute - Occupied,688
RP1,2018,Q4,General and Accute - Available,122
RP1,2018,Q4,General and Accute - Occupied,122
RP7,2018,Q4,General and Accute - Available,
RP7,2018,Q4,General and Accute - Occupied,
RQ3,2018,Q4,General and Accute - Available,263
RQ3,2018,Q4,General and Accute - Occupied,234
RQ8,2018,Q4,General and Accute - Available,533
RQ8,2018,Q4,General and Accute - Occupied,533
RQW,2018,Q4,General and Accute - Available,497
RQW,2018,Q4,General and Accute - Occupied,470
RR1,2018,Q4,General and Accute - Available,1463
RR1,2018,Q4,General and Accute - Occupied,1438
RRE,2018,Q4,General and Accute - Available,
RRE,2018,Q4,General and Accute - Occupied,
RRJ,2018,Q4,General and Accute - Available,114
RRJ,2018,Q4,General and Accute - Occupied,71
RRK,2018,Q4,General and Accute - Available,1085
RRK,2018,Q4,General and Accute - Occupied,1065
RT1,2018,Q4,General and Accute - Available,68
RT1,2018,Q4,General and Accute - Occupied,64
RTG,2018,Q4,General and Accute - Available,1024
RTG,2018,Q4,General and Accute - Occupied,913
RWD,2018,Q4,General and Accute - Available,1065
RWD,2018,Q4,General and Accute - Occupied,891
RWE,2018,Q4,General and Accute - Available,1557
RWE,2018,Q4,General and Accute - Occupied,1398
RWG,2018,Q4,General and Accute - Available,678
RWG,2018,Q4,General and Accute - Occupied,613
RWH,2018,Q4,General and Accute - Available,612
RWH,2018,Q4,General and Accute - Occupied,600
RWP,2018,Q4,General and Accute - Available,757
RWP,2018,Q4,General and Accute - Occupied,716
RX1,2018,Q4,General and Accute - Available,1537
RX1,2018,Q4,General and Accute - Occupied,1404
RXK,2018,Q4,General and Accute - Available,653
RXK,2018,Q4,General and Accute - Occupied,606
RXM,2018,Q4,General and Accute - Available,
RXM,2018,Q4,General and Accute - Occupied,
RXT,2018,Q4,General and Accute - Available,
RXT,2018,Q4,General and Accute - Occupied,
RXW,2018,Q4,General and Accute - Available,723
RXW,2018,Q4,General and Accute - Occupied,687
RY3,2018,Q4,General and Accute - Available,74
RY3,2018,Q4,General and Accute - Occupied,67
RY5,2018,Q4,General and Accute - Available,16
RY5,2018,Q4,General and Accute - Occupied,15
RY8,2018,Q4,General and Accute - Available,
RY8,2018,Q4,General and Accute - Occupied,
RYG,2018,Q4,General and Accute - Available,
RYG,2018,Q4,General and Accute - Occupied,
RYK,2018,Q4,General and Accute - Available,
RYK,2018,Q4,General and Accute - Occupied,
RYV,2018,Q4,General and Accute - Available,35
RYV,2018,Q4,General and Accute - Occupied,12
RYW,2018,Q4,General and Accute - Available,219
RYW,2018,Q4,General and Accute - Occupied,194
TAJ,2018,Q4,General and Accute - Available,
TAJ,2018,Q4,General and Accute - Occupied,
R1H,2018,Q4,General and Accute - Available,1574
R1H,2018,Q4,General and Accute - Occupied,1484
R1K,2018,Q4,General and Accute - Available,1225
R1K,2018,Q4,General and Accute - Occupied,1176
RAL,2018,Q4,General and Accute - Available,907
RAL,2018,Q4,General and Accute - Occupied,843
RAN,2018,Q4,General and Accute - Available,151
RAN,2018,Q4,General and Accute - Occupied,105
RAP,2018,Q4,General and Accute - Available,475
RAP,2018,Q4,General and Accute - Occupied,446
RAS,2018,Q4,General and Accute - Available,433
RAS,2018,Q4,General and Accute - Occupied,419
RAT,2018,Q4,General and Accute - Available,159
RAT,2018,Q4,General and Accute - Occupied,145
RAX,2018,Q4,General and Accute - Available,401
RAX,2018,Q4,General and Accute - Occupied,389
RF4,2018,Q4,General and Accute - Available,911
RF4,2018,Q4,General and Accute - Occupied,822
RJ1,2018,Q4,General and Accute - Available,1006
RJ1,2018,Q4,General and Accute - Occupied,907
RJ2,2018,Q4,General and Accute - Available,840
RJ2,2018,Q4,General and Accute - Occupied,822
RJ6,2018,Q4,General and Accute - Available,498
RJ6,2018,Q4,General and Accute - Occupied,467
RJ7,2018,Q4,General and Accute - Available,861
RJ7,2018,Q4,General and Accute - Occupied,855
RJZ,2018,Q4,General and Accute - Available,1269
RJZ,2018,Q4,General and Accute - Occupied,1250
RKE,2018,Q4,General and Accute - Available,297
RKE,2018,Q4,General and Accute - Occupied,265
RKL,2018,Q4,General and Accute - Available,20
RKL,2018,Q4,General and Accute - Occupied,14
RP4,2018,Q4,General and Accute - Available,286
RP4,2018,Q4,General and Accute - Occupied,226
RP6,2018,Q4,General and Accute - Available,5
RP6,2018,Q4,General and Accute - Occupied,4
RPG,2018,Q4,General and Accute - Available,
RPG,2018,Q4,General and Accute - Occupied,
RPY,2018,Q4,General and Accute - Available,189
RPY,2018,Q4,General and Accute - Occupied,160
RQM,2018,Q4,General and Accute - Available,737
RQM,2018,Q4,General and Accute - Occupied,695
RQX,2018,Q4,General and Accute - Available,320
RQX,2018,Q4,General and Accute - Occupied,284
RQY,2018,Q4,General and Accute - Available,
RQY,2018,Q4,General and Accute - Occupied,
RRP,2018,Q4,General and Accute - Available,
RRP,2018,Q4,General and Accute - Occupied,
RRV,2018,Q4,General and Accute - Available,844
RRV,2018,Q4,General and Accute - Occupied,644
RT3,2018,Q4,General and Accute - Available,406
RT3,2018,Q4,General and Accute - Occupied,327
RV3,2018,Q4,General and Accute - Available,73
RV3,2018,Q4,General and Accute - Occupied,71
RVR,2018,Q4,General and Accute - Available,803
RVR,2018,Q4,General and Accute - Occupied,729
RWK,2018,Q4,General and Accute - Available,32
RWK,2018,Q4,General and Accute - Occupied,23
RYJ,2018,Q4,General and Accute - Available,1048
RYJ,2018,Q4,General and Accute - Occupied,901
RYX,2018,Q4,General and Accute - Available,13
RYX,2018,Q4,General and Accute - Occupied,9
TAF,2018,Q4,General and Accute - Available,
TAF,2018,Q4,General and Accute - Occupied,
R1C,2018,Q4,General and Accute - Available,73
R1C,2018,Q4,General and Accute - Occupied,70
R1F,2018,Q4,General and Accute - Available,249
R1F,2018,Q4,General and Accute - Occupied,242
R1J,2018,Q4,General and Accute - Available,
R1J,2018,Q4,General and Accute - Occupied,
RA2,2018,Q4,General and Accute - Available,441
RA2,2018,Q4,General and Accute - Occupied,381
RA3,2018,Q4,General and Accute - Available,267
RA3,2018,Q4,General and Accute - Occupied,262
RA4,2018,Q4,General and Accute - Available,343
RA4,2018,Q4,General and Accute - Occupied,320
RA7,2018,Q4,General and Accute - Available,741
RA7,2018,Q4,General and Accute - Occupied,703
RA9,2018,Q4,General and Accute - Available,377
RA9,2018,Q4,General and Accute - Occupied,331
RBA,2018,Q4,General and Accute - Available,459
RBA,2018,Q4,General and Accute - Occupied,420
RBD,2018,Q4,General and Accute - Available,297
RBD,2018,Q4,General and Accute - Occupied,280
RBZ,2018,Q4,General and Accute - Available,273
RBZ,2018,Q4,General and Accute - Occupied,235
RD1,2018,Q4,General and Accute - Available,634
RD1,2018,Q4,General and Accute - Occupied,631
RD3,2018,Q4,General and Accute - Available,533
RD3,2018,Q4,General and Accute - Occupied,475
RDR,2018,Q4,General and Accute - Available,
RDR,2018,Q4,General and Accute - Occupied,
RDU,2018,Q4,General and Accute - Available,1324
RDU,2018,Q4,General and Accute - Occupied,1270
RDY,2018,Q4,General and Accute - Available,
RDY,2018,Q4,General and Accute - Occupied,
RDZ,2018,Q4,General and Accute - Available,583
RDZ,2018,Q4,General and Accute - Occupied,555
REF,2018,Q4,General and Accute - Available,717
REF,2018,Q4,General and Accute - Occupied,619
RH5,2018,Q4,General and Accute - Available,246
RH5,2018,Q4,General and Accute - Occupied,208
RH8,2018,Q4,General and Accute - Available,795
RH8,2018,Q4,General and Accute - Occupied,705
RHM,2018,Q4,General and Accute - Available,1103
RHM,2018,Q4,General and Accute - Occupied,1038
RHU,2018,Q4,General and Accute - Available,980
RHU,2018,Q4,General and Accute - Occupied,966
RHW,2018,Q4,General and Accute - Available,639
RHW,2018,Q4,General and Accute - Occupied,557
RJ8,2018,Q4,General and Accute - Available,112
RJ8,2018,Q4,General and Accute - Occupied,108
RK9,2018,Q4,General and Accute - Available,880
RK9,2018,Q4,General and Accute - Occupied,834
RN3,2018,Q4,General and Accute - Available,573
RN3,2018,Q4,General and Accute - Occupied,543
RN5,2018,Q4,General and Accute - Available,744
RN5,2018,Q4,General and Accute - Occupied,715
RN7,2018,Q4,General and Accute - Available,533
RN7,2018,Q4,General and Accute - Occupied,510
RNU,2018,Q4,General and Accute - Available,151
RNU,2018,Q4,General and Accute - Occupied,144
RNZ,2018,Q4,General and Accute - Available,486
RNZ,2018,Q4,General and Accute - Occupied,424
RPA,2018,Q4,General and Accute - Available,467
RPA,2018,Q4,General and Accute - Occupied,438
RPC,2018,Q4,General and Accute - Available,66
RPC,2018,Q4,General and Accute - Occupied,40
RTE,2018,Q4,General and Accute - Available,961
RTE,2018,Q4,General and Accute - Occupied,890
RTH,2018,Q4,General and Accute - Available,1012
RTH,2018,Q4,General and Accute - Occupied,959
RTK,2018,Q4,General and Accute - Available,468
RTK,2018,Q4,General and Accute - Occupied,442
RTP,2018,Q4,General and Accute - Available,641
RTP,2018,Q4,General and Accute - Occupied,596
RTQ,2018,Q4,General and Accute - Available,
RTQ,2018,Q4,General and Accute - Occupied,
RVJ,2018,Q4,General and Accute - Available,893
RVJ,2018,Q4,General and Accute - Occupied,869
RVN,2018,Q4,General and Accute - Available,
RVN,2018,Q4,General and Accute - Occupied,
RVV,2018,Q4,General and Accute - Available,974
RVV,2018,Q4,General and Accute - Occupied,945
RW1,2018,Q4,General and Accute - Available,98
RW1,2018,Q4,General and Accute - Occupied,88
RWF,2018,Q4,General and Accute - Available,803
RWF,2018,Q4,General and Accute - Occupied,769
RWV,2018,Q4,General and Accute - Available,
RWV,2018,Q4,General and Accute - Occupied,
RWX,2018,Q4,General and Accute - Available,46
RWX,2018,Q4,General and Accute - Occupied,41
RX2,2018,Q4,General and Accute - Available,
RX2,2018,Q4,General and Accute - Occupied,
RXC,2018,Q4,General and Accute - Available,747
RXC,2018,Q4,General and Accute - Occupied,707
RXH,2018,Q4,General and Accute - Available,834
RXH,2018,Q4,General and Accute - Occupied,770
RXQ,2018,Q4,General and Accute - Available,687
RXQ,2018,Q4,General and Accute - Occupied,637
RXX,2018,Q4,General and Accute - Available,
RXX,2018,Q4,General and Accute - Occupied,
RXY,2018,Q4,General and Accute - Available,
RXY,2018,Q4,General and Accute - Occupied,
RYR,2018,Q4,General and Accute - Available,961
RYR,2018,Q4,General and Accute - Occupied,936